time,ID,USD,USD,time,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred
bubblegum,235320,19,19,bubblegum,False,False,,False,,,,,himalayan,bubblegum,thicccbrowz,luckystripe,beard,shadowgrey,lemonade,granitegrey,9,True,False,0,False,0,False
limegreen,67589,4,4,limegreen,False,False,,False,,,,,ragamuffin,limegreen,thicccbrowz,luckystripe,happygokitty,mauveover,royalpurple,granitegrey,6,True,False,0,False,0,False
sizzurp,217132,15,15,sizzurp,False,False,,False,,,,,himalayan,sizzurp,crazy,spock,dali,salmon,coffee,kittencream,7,True,False,0,False,0,False
topaz,89187,10,10,topaz,False,False,,False,,,,,cymric,topaz,crazy,spock,pouty,greymatter,lemonade,emeraldgreen,5,True,False,0,False,0,False
limegreen,56933,7,7,limegreen,False,False,,False,,,,,laperm,limegreen,crazy,luckystripe,happygokitty,shadowgrey,royalpurple,kittencream,7,True,False,0,False,0,False
topaz,64375,10,10,topaz,False,False,,False,,,,,munchkin,topaz,crazy,totesbasic,saycheese,salmon,royalpurple,granitegrey,5,True,False,1,False,0,False
bubblegum,65313,20,20,bubblegum,False,False,,False,,,,,munchkin,bubblegum,raisedbrow,luckystripe,pouty,aquamarine,royalpurple,granitegrey,10,True,False,0,False,0,False
limegreen,16731,19,19,limegreen,False,False,,False,,,,,himalayan,limegreen,raisedbrow,luckystripe,pouty,aquamarine,swampgreen,granitegrey,10,True,False,0,False,0,False
limegreen,48346,10,10,limegreen,False,False,,False,,,,,ragamuffin,limegreen,crazy,totesbasic,soserious,greymatter,lemonade,granitegrey,7,True,False,0,False,0,False
limegreen,44063,10,10,limegreen,False,False,,False,,,,,ragamuffin,limegreen,crazy,luckystripe,saycheese,greymatter,barkbrown,bloodred,7,True,False,0,False,0,False
chestnut,195412,10,10,chestnut,False,False,,False,,,,,munchkin,chestnut,crazy,luckystripe,happygokitty,aquamarine,coffee,peach,5,True,False,0,False,0,False
chestnut,130114,6,6,chestnut,False,False,,False,,,,,munchkin,chestnut,thicccbrowz,luckystripe,pouty,cloudwhite,swampgreen,emeraldgreen,3,True,False,0,False,0,False
limegreen,61988,8,8,limegreen,False,False,,False,,,,,himalayan,limegreen,crazy,luckystripe,soserious,shadowgrey,chocolate,granitegrey,4,True,False,0,False,0,False
sizzurp,55816,14,14,sizzurp,False,False,,False,,,,,ragamuffin,sizzurp,crazy,totesbasic,happygokitty,shadowgrey,chocolate,granitegrey,7,True,False,0,False,0,False
sizzurp,61300,16,16,sizzurp,False,False,,False,,,,,sphynx,sizzurp,raisedbrow,totesbasic,soserious,orangesoda,swampgreen,granitegrey,9,True,False,0,False,0,False
strawberry,66262,12,12,strawberry,False,False,,False,,,,,sphynx,strawberry,crazy,calicool,saycheese,greymatter,chocolate,granitegrey,7,True,False,0,False,0,False
topaz,53304,9,9,topaz,False,False,,False,,,,,ragamuffin,topaz,crazy,totesbasic,tongue,aquamarine,coffee,granitegrey,7,True,False,0,False,0,False
topaz,41641,18,18,topaz,False,False,,False,,,,,laperm,topaz,otaku,luckystripe,pouty,aquamarine,royalpurple,kittencream,10,True,False,0,False,0,False
mintgreen,197750,7,7,mintgreen,False,False,,False,,,,,cymric,mintgreen,raisedbrow,totesbasic,whixtensions,cottoncandy,coffee,granitegrey,5,True,False,0,False,0,False
topaz,49035,9,9,topaz,False,False,,False,,,,,ragamuffin,topaz,thicccbrowz,luckystripe,happygokitty,cloudwhite,coffee,emeraldgreen,7,True,False,0,False,0,False
strawberry,65596,18,18,strawberry,False,False,,False,,,,,ragamuffin,strawberry,simple,totesbasic,happygokitty,orangesoda,royalpurple,kittencream,10,True,False,0,False,0,False
chestnut,137799,5,5,chestnut,False,False,,False,,,,,himalayan,chestnut,thicccbrowz,luckystripe,saycheese,salmon,chocolate,peach,2,True,False,0,False,0,False
sizzurp,78328,11,11,sizzurp,False,False,,False,,,,,ragamuffin,sizzurp,crazy,luckystripe,saycheese,greymatter,chocolate,granitegrey,5,True,False,0,False,0,False
chestnut,62965,13,13,chestnut,False,False,,False,,,,,ragamuffin,chestnut,simple,spock,pouty,cloudwhite,swampgreen,granitegrey,8,True,False,1,False,0,False
mintgreen,109151,7,7,mintgreen,False,False,,False,,,,,munchkin,mintgreen,crazy,totesbasic,beard,greymatter,swampgreen,kittencream,3,True,False,0,False,0,False
mintgreen,44796,8,8,mintgreen,False,False,,False,,,,,himalayan,mintgreen,crazy,spock,soserious,aquamarine,lemonade,bloodred,6,True,False,0,False,0,False
chestnut,61028,19,19,chestnut,False,False,,False,,,,,laperm,chestnut,otaku,totesbasic,soserious,aquamarine,swampgreen,granitegrey,10,True,False,0,False,0,False
strawberry,65749,9,9,strawberry,False,False,,False,,,,,sphynx,strawberry,simple,totesbasic,tongue,orangesoda,coffee,bloodred,5,True,False,0,False,0,False
topaz,73346,15,15,topaz,False,False,,False,,,,,munchkin,topaz,crazy,totesbasic,pouty,orangesoda,scarlet,peach,9,True,False,1,False,0,False
chestnut,31350,5,5,chestnut,False,False,,False,,,,,munchkin,chestnut,simple,tigerpunk,pouty,orangesoda,swampgreen,bloodred,9,True,False,1,False,0,False
strawberry,17082,14,14,strawberry,False,False,,False,,,,,himalayan,strawberry,crazy,totesbasic,pouty,cloudwhite,coffee,granitegrey,8,True,False,1,False,0,False
topaz,84432,13,13,topaz,False,False,,False,,,,,laperm,topaz,thicccbrowz,luckystripe,dali,orangesoda,chocolate,granitegrey,6,True,False,0,False,0,False
topaz,56267,8,8,topaz,False,False,,False,,,,,ragamuffin,topaz,thicccbrowz,luckystripe,happygokitty,orangesoda,chocolate,kittencream,7,True,False,0,False,0,False
bubblegum,80480,17,17,bubblegum,False,False,,False,,,,,laperm,bubblegum,raisedbrow,luckystripe,pouty,greymatter,chocolate,emeraldgreen,8,True,False,0,False,0,False
strawberry,76686,17,17,strawberry,False,False,,False,,,,,munchkin,strawberry,raisedbrow,totesbasic,saycheese,greymatter,lemonade,granitegrey,9,True,False,0,False,0,False
sizzurp,33535,9,9,sizzurp,False,False,,False,,,,,sphynx,sizzurp,crazy,totesbasic,happygokitty,orangesoda,royalpurple,granitegrey,6,True,False,0,False,0,False
gold,356876,9,9,gold,False,False,,False,,,,,gold,crazy,spock,soserious,ragdoll,cottoncandy,lemonade,kittencream,8,True,False,0,False,0,False
gold,356439,8,8,gold,False,False,,False,,,,,ragamuffin,gold,crazy,luckystripe,dali,cloudwhite,swampgreen,granitegrey,4,True,False,0,False,0,False
sizzurp,356356,9,9,sizzurp,True,False,DuCat,False,,,6069,,,,,,,,,,4,True,False,1,False,0,False
gold,356324,3,3,gold,False,False,,False,,,,,cymric,gold,thicccbrowz,totesbasic,happygokitty,cottoncandy,skyblue,kittencream,1,True,False,2,False,0,False
gold,355328,6,6,gold,False,False,,False,,,,,munchkin,gold,googly,totesbasic,saycheese,orangesoda,chocolate,peach,3,True,False,2,False,0,False
topaz,354639,6,6,topaz,False,False,,False,,,,,himalayan,topaz,raisedbrow,saycheese,hotrod,mauveover,lemonade,granitegrey,3,True,False,0,False,0,False
strawberry,354530,6,6,strawberry,False,False,,False,,,,,ragamuffin,strawberry,simple,spock,soserious,cottoncandy,lemonade,belleblue,3,True,False,1,False,0,False
chestnut,354013,5,5,chestnut,False,False,,False,,,,,chestnut,raisedbrow,gerbil,ragdoll,amur,greymatter,swampgreen,granitegrey,2,True,False,0,False,0,False
limegreen,353908,4,4,limegreen,False,False,,False,,,,,munchkin,limegreen,googly,totesbasic,happygokitty,cottoncandy,lemonade,belleblue,3,True,False,1,False,0,False
topaz,353184,2,2,topaz,False,False,,False,,,,,topaz,crazy,totesbasic,beard,ragdoll,cottoncandy,lemonade,belleblue,5,True,False,0,False,0,False
strawberry,353001,1,1,strawberry,False,False,,False,,,,,munchkin,strawberry,googly,luckystripe,saycheese,shadowgrey,lemonade,emeraldgreen,1,True,False,0,False,0,False
gold,352377,9,9,gold,False,False,,False,,,,,ragamuffin,gold,googly,spock,whixtensions,greymatter,coffee,granitegrey,4,True,False,0,False,0,False
mintgreen,352326,18,18,mintgreen,False,False,,False,,,,,munchkin,mintgreen,crazy,totesbasic,dali,shadowgrey,swampgreen,kittencream,9,True,False,0,False,0,False
strawberry,352017,10,10,strawberry,False,False,,False,,,,,laperm,strawberry,simple,jaguar,happygokitty,mauveover,scarlet,emeraldgreen,5,True,False,0,False,0,False
strawberry,351715,1,1,strawberry,False,False,,False,,,,,strawberry,raisedbrow,totesbasic,saycheese,ragdoll,salmon,royalpurple,kittencream,9,True,False,1,False,0,False
strawberry,352100,4,4,strawberry,False,False,,False,,,,,cymric,strawberry,thicccbrowz,totesbasic,happygokitty,greymatter,coffee,granitegrey,2,True,False,0,False,0,False
strawberry,350657,6,6,strawberry,False,False,,False,,,,,strawberry,googly,totesbasic,gerbil,ragdoll,cottoncandy,barkbrown,kittencream,3,True,False,0,False,0,False
mintgreen,350665,4,4,mintgreen,True,False,DuCat,False,,,5948,,,,,,,,,,4,True,False,3,False,0,False
limegreen,349744,10,10,limegreen,False,False,,False,,,,,laperm,limegreen,crazy,luckystripe,tongue,greymatter,chocolate,bloodred,11,True,False,6,False,0,False
sizzurp,349474,4,4,sizzurp,False,False,,False,,,,,sizzurp,raisedbrow,totesbasic,happygokitty,persian,salmon,royalpurple,belleblue,2,True,False,1,False,0,False
topaz,349404,19,19,topaz,False,False,,False,,,,,ragamuffin,topaz,thicccbrowz,luckystripe,beard,salmon,lemonade,kittencream,9,True,False,0,False,0,False
strawberry,349338,3,3,strawberry,False,False,,False,,,,,himalayan,strawberry,thicccbrowz,luckystripe,pouty,shadowgrey,royalpurple,kittencream,4,True,False,0,False,0,False
topaz,348413,20,20,topaz,False,False,,False,,,,,munchkin,topaz,thicccbrowz,spock,saycheese,greymatter,swampgreen,kittencream,10,True,False,1,False,0,False
gold,346392,5,5,gold,False,False,,False,,,,,ragamuffin,gold,googly,luckystripe,pouty,mauveover,royalpurple,peach,2,True,False,0,False,0,False
topaz,345912,14,14,topaz,False,False,,False,,,,,munchkin,topaz,crazy,totesbasic,beard,cottoncandy,scarlet,kittencream,7,True,False,1,False,0,False
strawberry,345716,8,8,strawberry,False,False,,False,,,,,sphynx,strawberry,googly,luckystripe,pouty,salmon,barkbrown,kittencream,4,True,False,0,False,0,False
sizzurp,344993,5,5,sizzurp,False,False,,False,,,,,cymric,sizzurp,thicccbrowz,totesbasic,saycheese,greymatter,lemonade,granitegrey,4,True,False,1,False,0,False
strawberry,345174,4,4,strawberry,False,False,,False,,,,,cymric,strawberry,googly,calicool,soserious,shadowgrey,wolfgrey,granitegrey,2,True,False,0,False,0,False
bubblegum,345071,5,5,bubblegum,False,False,,False,,,,,bubblegum,simple,saycheese,ragdoll,amur,mauveover,barkbrown,daffodil,2,True,False,0,False,0,False
sizzurp,344850,7,7,sizzurp,False,False,,False,,,,,sizzurp,googly,totesbasic,soserious,ragdoll,aquamarine,swampgreen,granitegrey,3,True,False,0,False,0,False
bubblegum,344593,11,11,bubblegum,False,False,,False,,,,,himalayan,bubblegum,crazy,totesbasic,happygokitty,cottoncandy,lemonade,kittencream,7,True,False,0,False,0,False
chestnut,349093,11,11,chestnut,False,False,,False,,,,,himalayan,chestnut,crazy,spock,happygokitty,aquamarine,royalpurple,daffodil,5,True,False,0,False,0,False
topaz,343645,3,3,topaz,False,False,,False,,,,,topaz,otaku,totesbasic,gerbil,ragdoll,aquamarine,scarlet,peach,4,True,False,0,False,0,False
gold,343462,3,3,gold,False,False,,False,,,,,gold,thicccbrowz,totesbasic,pouty,ragdoll,cottoncandy,lemonade,granitegrey,1,True,False,1,False,0,False
sizzurp,344180,2,2,sizzurp,False,False,,False,,,,,cymric,sizzurp,raisedbrow,totesbasic,happygokitty,aquamarine,coffee,granitegrey,1,True,False,0,False,0,False
gold,343972,10,10,gold,False,False,,False,,,,,ragamuffin,gold,googly,totesbasic,pouty,oldlace,royalpurple,emeraldgreen,5,True,False,0,False,0,False
mintgreen,341738,3,3,mintgreen,False,False,,False,,,,,himalayan,mintgreen,googly,happygokitty,amur,cottoncandy,skyblue,granitegrey,1,True,False,0,False,0,False
sizzurp,341470,5,5,sizzurp,False,False,,False,,,,,himalayan,sizzurp,googly,spock,soserious,orangesoda,wolfgrey,kittencream,3,True,False,0,False,0,False
bubblegum,341207,9,9,bubblegum,False,False,,False,,,,,munchkin,bubblegum,simple,happygokitty,amur,cloudwhite,chocolate,kittencream,4,True,False,0,False,0,False
limegreen,340731,4,4,limegreen,False,False,,False,,,,,sphynx,limegreen,crazy,totesbasic,soserious,orangesoda,swampgreen,granitegrey,2,True,False,1,False,0,False
sizzurp,340473,7,7,sizzurp,False,False,,False,,,,,munchkin,sizzurp,simple,dali,amur,oldlace,royalpurple,daffodil,4,True,False,0,False,0,False
gold,341023,12,12,gold,False,False,,False,,,,,ragamuffin,gold,raisedbrow,spock,happygokitty,aquamarine,royalblue,emeraldgreen,8,True,False,1,False,0,False
strawberry,340181,3,3,strawberry,False,False,,False,,,,,sphynx,strawberry,simple,saycheese,amur,aquamarine,swampgreen,emeraldgreen,9,True,False,0,False,0,False
chestnut,340118,23,23,chestnut,False,False,,False,,,,,himalayan,chestnut,crazy,totesbasic,dali,salmon,chocolate,granitegrey,11,True,False,0,False,0,False
gold,339766,4,4,gold,False,False,,False,,,,,sphynx,gold,googly,totesbasic,gerbil,orangesoda,royalpurple,bloodred,2,True,False,1,False,0,False
strawberry,339372,5,5,strawberry,False,False,,False,,,,,strawberry,simple,totesbasic,pouty,ragdoll,cottoncandy,coffee,emeraldgreen,2,True,False,1,False,0,False
chestnut,339274,5,5,chestnut,False,False,,False,,,,,laperm,chestnut,raisedbrow,totesbasic,tongue,orangesoda,coffee,granitegrey,2,True,False,1,False,0,False
limegreen,339418,6,6,limegreen,False,False,,False,,,,,sphynx,limegreen,googly,whixtensions,henna,shadowgrey,coffee,granitegrey,7,True,False,0,False,0,False
limegreen,338043,20,20,limegreen,False,False,,False,,,,,cymric,limegreen,simple,luckystripe,soserious,orangesoda,swampgreen,granitegrey,10,True,False,0,False,0,False
mintgreen,338288,14,14,mintgreen,False,False,,False,,,,,mintgreen,simple,totesbasic,saycheese,persian,aquamarine,skyblue,granitegrey,7,True,False,0,False,0,False
strawberry,337546,1,1,strawberry,False,False,,False,,,,,himalayan,strawberry,thicccbrowz,totesbasic,happygokitty,oldlace,coffee,granitegrey,9,True,False,1,False,0,False
topaz,336575,2,2,topaz,False,False,,False,,,,,cymric,topaz,googly,totesbasic,pouty,salmon,chocolate,granitegrey,2,True,False,2,False,0,False
mintgreen,336201,4,4,mintgreen,True,False,DuCat,False,,,5629,,,,,,,,,,4,True,False,1,False,0,False
bubblegum,335705,6,6,bubblegum,False,False,,False,,,,,laperm,bubblegum,googly,totesbasic,gerbil,cottoncandy,coffee,kittencream,3,True,False,0,False,0,False
gold,334949,4,4,gold,False,False,,False,,,,,munchkin,gold,otaku,totesbasic,whixtensions,mauveover,swampgreen,peach,3,True,False,0,False,0,False
strawberry,334841,11,11,strawberry,False,False,,False,,,,,laperm,strawberry,raisedbrow,totesbasic,saycheese,mauveover,swampgreen,kittencream,5,True,False,0,False,0,False
topaz,334404,3,3,topaz,False,False,,False,,,,,munchkin,topaz,googly,totesbasic,saycheese,oldlace,chocolate,sandalwood,1,True,False,1,False,0,False
mintgreen,334666,7,7,mintgreen,False,False,,False,,,,,mintgreen,simple,spock,beard,ragdoll,salmon,royalblue,belleblue,5,True,False,0,False,0,False
topaz,336997,5,5,topaz,True,False,DuCat,False,,,5650,,,,,,,,,,2,True,False,2,False,0,False
gold,331705,5,5,gold,False,False,,False,,,,,gold,googly,spock,saycheese,ragdoll,salmon,scarlet,daffodil,3,True,False,0,False,0,False
sizzurp,331584,5,5,sizzurp,False,False,,False,,,,,sizzurp,raisedbrow,soserious,ragdoll,amur,oldlace,coffee,kittencream,7,True,False,0,False,0,False
sizzurp,331693,6,6,sizzurp,False,False,,False,,,,,cymric,sizzurp,otaku,luckystripe,dali,cottoncandy,barkbrown,kittencream,3,True,False,0,False,0,False
topaz,330772,2,2,topaz,False,False,,False,,,,,munchkin,topaz,simple,totesbasic,pouty,greymatter,swampgreen,kittencream,1,True,False,1,False,0,False
strawberry,330437,9,9,strawberry,False,False,,False,,,,,cymric,strawberry,crazy,totesbasic,gerbil,orangesoda,barkbrown,granitegrey,4,True,False,0,False,0,False
topaz,329862,8,8,topaz,False,False,,False,,,,,munchkin,topaz,otaku,luckystripe,beard,cottoncandy,coffee,peach,5,True,False,0,False,0,False
gold,329856,9,9,gold,False,False,,False,,,,,gold,googly,spock,tongue,manx,cottoncandy,skyblue,kittencream,5,True,False,0,False,0,False
bubblegum,329661,7,7,bubblegum,False,False,,False,,,,,cymric,bubblegum,crazy,spock,saycheese,mauveover,royalpurple,granitegrey,3,True,False,1,False,0,False
topaz,329519,9,9,topaz,False,False,,False,,,,,ragamuffin,topaz,googly,luckystripe,pouty,cottoncandy,swampgreen,bloodred,4,True,False,0,False,0,False
gold,331256,5,5,gold,False,False,,False,,,,,cymric,gold,thicccbrowz,spock,whixtensions,cottoncandy,scarlet,granitegrey,2,True,False,0,False,0,False
gold,328340,13,13,gold,False,False,,False,,,,,munchkin,gold,crazy,jaguar,soserious,oldlace,chocolate,granitegrey,6,True,False,0,False,0,False
bubblegum,327635,5,5,bubblegum,False,False,,False,,,,,bubblegum,crazy,totesbasic,soserious,persian,oldlace,lemonade,granitegrey,2,True,False,0,False,0,False
gold,326731,3,3,gold,False,False,,False,,,,,sphynx,gold,raisedbrow,luckystripe,pouty,orangesoda,scarlet,kittencream,1,True,False,0,False,0,False
strawberry,325298,6,6,strawberry,False,False,,False,,,,,ragamuffin,strawberry,raisedbrow,calicool,soserious,salmon,royalpurple,kittencream,3,True,False,0,False,0,False
gold,325295,12,12,gold,False,False,,False,,,,,himalayan,gold,googly,luckystripe,dali,orangesoda,wolfgrey,granitegrey,6,True,False,0,False,0,False
strawberry,325038,2,2,strawberry,False,False,,False,,,,,strawberry,simple,totesbasic,pouty,ragdoll,aquamarine,coffee,kittencream,1,True,False,0,False,0,False
strawberry,324615,6,6,strawberry,False,False,,False,,,,,ragamuffin,strawberry,fabulous,totesbasic,beard,orangesoda,barkbrown,kittencream,3,True,False,0,False,0,False
mintgreen,324310,10,10,mintgreen,False,False,,False,,,,,cymric,mintgreen,crazy,jaguar,saycheese,greymatter,chocolate,bloodred,6,True,False,0,False,0,False
sizzurp,323743,4,4,sizzurp,False,False,,False,,,,,sizzurp,googly,totesbasic,saycheese,persian,salmon,coffee,kittencream,2,True,False,2,False,0,False
mintgreen,322780,6,6,mintgreen,False,False,,False,,,,,munchkin,mintgreen,crazy,luckystripe,dali,orangesoda,scarlet,granitegrey,3,True,False,1,False,0,False
bubblegum,322325,12,12,bubblegum,False,False,,False,,,,,cymric,bubblegum,crazy,luckystripe,gerbil,aquamarine,chocolate,belleblue,6,True,False,0,False,0,False
sizzurp,322261,8,8,sizzurp,False,False,,False,,,,,cymric,sizzurp,googly,totesbasic,soserious,cottoncandy,chocolate,bloodred,5,True,False,1,False,0,False
gold,322603,6,6,gold,False,False,,False,,,,,ragamuffin,gold,googly,luckystripe,soserious,aquamarine,royalpurple,granitegrey,3,True,False,0,False,0,False
sizzurp,322420,9,9,sizzurp,False,False,,False,,,,,himalayan,sizzurp,crazy,calicool,tongue,mauveover,chocolate,granitegrey,4,True,False,0,False,0,False
topaz,321628,12,12,topaz,False,False,,False,,,,,himalayan,topaz,simple,totesbasic,saycheese,oldlace,chocolate,kittencream,6,True,False,1,False,0,False
strawberry,320981,2,2,strawberry,False,False,,False,,,,,strawberry,googly,luckystripe,gerbil,ragdoll,salmon,scarlet,granitegrey,1,True,False,0,False,0,False
gold,321964,11,11,gold,False,False,,False,,,,,ragamuffin,gold,fabulous,luckystripe,saycheese,orangesoda,cerulian,granitegrey,5,True,False,0,False,0,False
topaz,321013,9,9,topaz,False,False,,False,,,,,sphynx,topaz,otaku,luckystripe,soserious,cottoncandy,royalpurple,belleblue,4,True,False,0,False,0,False
mintgreen,320662,19,19,mintgreen,False,False,,False,,,,,himalayan,mintgreen,fabulous,totesbasic,beard,salmon,swampgreen,kittencream,9,True,False,0,False,0,False
strawberry,320733,4,4,strawberry,False,False,,False,,,,,sphynx,strawberry,googly,totesbasic,pouty,oldlace,violet,granitegrey,5,True,False,0,False,0,False
mintgreen,319256,8,8,mintgreen,False,False,,False,,,,,munchkin,mintgreen,raisedbrow,spock,dali,aquamarine,royalpurple,belleblue,4,True,False,0,False,0,False
mintgreen,319136,8,8,mintgreen,False,False,,False,,,,,munchkin,mintgreen,thicccbrowz,spock,dali,shadowgrey,coffee,belleblue,4,True,False,0,False,0,False
