time,ID,USD,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred,watchlist_count,watchlist_is_watchlisted
2019-06-29T16:15:10.000Z,1115898,1.44,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T16:10:50.000Z,1636212,3.04,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T16:08:41.000Z,1033794,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T16:00:59.000Z,1043059,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T15:55:29.000Z,1109044,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T15:46:54.000Z,1034430,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T15:34:55.000Z,1569447,3.69,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T15:32:31.000Z,1625616,18.05,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T15:32:31.000Z,1407834,2.76,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T15:30:53.000Z,1632978,15.36,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T15:18:21.000Z,1033647,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T15:01:09.000Z,1620808,2.45,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T14:55:23.000Z,1620490,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T14:50:16.000Z,1375509,2.46,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T14:49:39.000Z,1059993,1.55,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T14:48:49.000Z,1614124,0.92,,,,,,,,,,,,,,,,,,,,,,,,,
