time,ID,USD,USD,time,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred
,1142810,,,,,,,,,,,,,,,,,,,,,,,,,,
,154943,,,,,,,,,,,,,,,,,,,,,,,,,,
,266746,,,,,,,,,,,,,,,,,,,,,,,,,,
,48507,,,,,,,,,,,,,,,,,,,,,,,,,,
,924100,,,,,,,,,,,,,,,,,,,,,,,,,,
,1334256,,,,,,,,,,,,,,,,,,,,,,,,,,
,537863,,,,,,,,,,,,,,,,,,,,,,,,,,
,117859,,,,,,,,,,,,,,,,,,,,,,,,,,
,630818,,,,,,,,,,,,,,,,,,,,,,,,,,
,616445,,,,,,,,,,,,,,,,,,,,,,,,,,
,17461,,,,,,,,,,,,,,,,,,,,,,,,,,
,623023,,,,,,,,,,,,,,,,,,,,,,,,,,
,480300,,,,,,,,,,,,,,,,,,,,,,,,,,
,1580608,,,,,,,,,,,,,,,,,,,,,,,,,,
,566218,,,,,,,,,,,,,,,,,,,,,,,,,,
,217838,,,,,,,,,,,,,,,,,,,,,,,,,,
,527581,,,,,,,,,,,,,,,,,,,,,,,,,,
,47602,,,,,,,,,,,,,,,,,,,,,,,,,,
,289500,,,,,,,,,,,,,,,,,,,,,,,,,,
,136489,,,,,,,,,,,,,,,,,,,,,,,,,,
,543339,,,,,,,,,,,,,,,,,,,,,,,,,,
,591348,,,,,,,,,,,,,,,,,,,,,,,,,,
,510703,,,,,,,,,,,,,,,,,,,,,,,,,,
,21162,,,,,,,,,,,,,,,,,,,,,,,,,,
,442478,,,,,,,,,,,,,,,,,,,,,,,,,,
,16875,,,,,,,,,,,,,,,,,,,,,,,,,,
,489545,,,,,,,,,,,,,,,,,,,,,,,,,,
,111479,,,,,,,,,,,,,,,,,,,,,,,,,,
,284193,,,,,,,,,,,,,,,,,,,,,,,,,,
,113209,,,,,,,,,,,,,,,,,,,,,,,,,,
,382959,,,,,,,,,,,,,,,,,,,,,,,,,,
,79567,,,,,,,,,,,,,,,,,,,,,,,,,,
,195856,,,,,,,,,,,,,,,,,,,,,,,,,,
,302133,,,,,,,,,,,,,,,,,,,,,,,,,,
,216002,,,,,,,,,,,,,,,,,,,,,,,,,,
,299444,,,,,,,,,,,,,,,,,,,,,,,,,,
,645966,,,,,,,,,,,,,,,,,,,,,,,,,,
,114401,,,,,,,,,,,,,,,,,,,,,,,,,,
,276034,,,,,,,,,,,,,,,,,,,,,,,,,,
,173348,,,,,,,,,,,,,,,,,,,,,,,,,,
,246949,,,,,,,,,,,,,,,,,,,,,,,,,,
,172888,,,,,,,,,,,,,,,,,,,,,,,,,,
,212002,,,,,,,,,,,,,,,,,,,,,,,,,,
,207727,,,,,,,,,,,,,,,,,,,,,,,,,,
,185120,,,,,,,,,,,,,,,,,,,,,,,,,,
,6015,,,,,,,,,,,,,,,,,,,,,,,,,,
,278691,,,,,,,,,,,,,,,,,,,,,,,,,,
,141060,,,,,,,,,,,,,,,,,,,,,,,,,,
,297202,,,,,,,,,,,,,,,,,,,,,,,,,,
,199693,,,,,,,,,,,,,,,,,,,,,,,,,,
,297255,,,,,,,,,,,,,,,,,,,,,,,,,,
,222895,,,,,,,,,,,,,,,,,,,,,,,,,,
,296918,,,,,,,,,,,,,,,,,,,,,,,,,,
,175661,,,,,,,,,,,,,,,,,,,,,,,,,,
,296925,,,,,,,,,,,,,,,,,,,,,,,,,,
,195804,,,,,,,,,,,,,,,,,,,,,,,,,,
,246099,,,,,,,,,,,,,,,,,,,,,,,,,,
,106576,,,,,,,,,,,,,,,,,,,,,,,,,,
,297359,,,,,,,,,,,,,,,,,,,,,,,,,,
,68284,,,,,,,,,,,,,,,,,,,,,,,,,,
,313101,,,,,,,,,,,,,,,,,,,,,,,,,,
,190050,,,,,,,,,,,,,,,,,,,,,,,,,,
,270197,,,,,,,,,,,,,,,,,,,,,,,,,,
,201793,,,,,,,,,,,,,,,,,,,,,,,,,,
,270242,,,,,,,,,,,,,,,,,,,,,,,,,,
,175394,,,,,,,,,,,,,,,,,,,,,,,,,,
,297957,,,,,,,,,,,,,,,,,,,,,,,,,,
,201879,,,,,,,,,,,,,,,,,,,,,,,,,,
,186785,,,,,,,,,,,,,,,,,,,,,,,,,,
,180036,,,,,,,,,,,,,,,,,,,,,,,,,,
,259090,,,,,,,,,,,,,,,,,,,,,,,,,,
,183027,,,,,,,,,,,,,,,,,,,,,,,,,,
,302153,,,,,,,,,,,,,,,,,,,,,,,,,,
,135036,,,,,,,,,,,,,,,,,,,,,,,,,,
,302198,,,,,,,,,,,,,,,,,,,,,,,,,,
,668658,,,,,,,,,,,,,,,,,,,,,,,,,,
,209906,,,,,,,,,,,,,,,,,,,,,,,,,,
,156225,,,,,,,,,,,,,,,,,,,,,,,,,,
,266289,,,,,,,,,,,,,,,,,,,,,,,,,,
,178806,,,,,,,,,,,,,,,,,,,,,,,,,,
,266483,,,,,,,,,,,,,,,,,,,,,,,,,,
,190594,,,,,,,,,,,,,,,,,,,,,,,,,,
,311152,,,,,,,,,,,,,,,,,,,,,,,,,,
,153851,,,,,,,,,,,,,,,,,,,,,,,,,,
,264404,,,,,,,,,,,,,,,,,,,,,,,,,,
,148877,,,,,,,,,,,,,,,,,,,,,,,,,,
,249116,,,,,,,,,,,,,,,,,,,,,,,,,,
,165693,,,,,,,,,,,,,,,,,,,,,,,,,,
,310885,,,,,,,,,,,,,,,,,,,,,,,,,,
,136620,,,,,,,,,,,,,,,,,,,,,,,,,,
,207842,,,,,,,,,,,,,,,,,,,,,,,,,,
,172793,,,,,,,,,,,,,,,,,,,,,,,,,,
,207769,,,,,,,,,,,,,,,,,,,,,,,,,,
,172199,,,,,,,,,,,,,,,,,,,,,,,,,,
,267631,,,,,,,,,,,,,,,,,,,,,,,,,,
,181280,,,,,,,,,,,,,,,,,,,,,,,,,,
,267657,,,,,,,,,,,,,,,,,,,,,,,,,,
,164075,,,,,,,,,,,,,,,,,,,,,,,,,,
,300480,,,,,,,,,,,,,,,,,,,,,,,,,,
,138270,,,,,,,,,,,,,,,,,,,,,,,,,,
,301476,,,,,,,,,,,,,,,,,,,,,,,,,,
,242460,,,,,,,,,,,,,,,,,,,,,,,,,,
,301527,,,,,,,,,,,,,,,,,,,,,,,,,,
,182089,,,,,,,,,,,,,,,,,,,,,,,,,,
,206535,,,,,,,,,,,,,,,,,,,,,,,,,,
,129288,,,,,,,,,,,,,,,,,,,,,,,,,,
,301751,,,,,,,,,,,,,,,,,,,,,,,,,,
,191319,,,,,,,,,,,,,,,,,,,,,,,,,,
,301784,,,,,,,,,,,,,,,,,,,,,,,,,,
,1268117,,,,,,,,,,,,,,,,,,,,,,,,,,
,206121,,,,,,,,,,,,,,,,,,,,,,,,,,
,85283,,,,,,,,,,,,,,,,,,,,,,,,,,
,299683,,,,,,,,,,,,,,,,,,,,,,,,,,
,181678,,,,,,,,,,,,,,,,,,,,,,,,,,
,299784,,,,,,,,,,,,,,,,,,,,,,,,,,
,181640,,,,,,,,,,,,,,,,,,,,,,,,,,
,249835,,,,,,,,,,,,,,,,,,,,,,,,,,
,195641,,,,,,,,,,,,,,,,,,,,,,,,,,
,300995,,,,,,,,,,,,,,,,,,,,,,,,,,
,175116,,,,,,,,,,,,,,,,,,,,,,,,,,
,204971,,,,,,,,,,,,,,,,,,,,,,,,,,
,174612,,,,,,,,,,,,,,,,,,,,,,,,,,
,310351,,,,,,,,,,,,,,,,,,,,,,,,,,
,61134,,,,,,,,,,,,,,,,,,,,,,,,,,
,303010,,,,,,,,,,,,,,,,,,,,,,,,,,
,182465,,,,,,,,,,,,,,,,,,,,,,,,,,
,191352,,,,,,,,,,,,,,,,,,,,,,,,,,
,238977,,,,,,,,,,,,,,,,,,,,,,,,,,
,307114,,,,,,,,,,,,,,,,,,,,,,,,,,
,156879,,,,,,,,,,,,,,,,,,,,,,,,,,
,303042,,,,,,,,,,,,,,,,,,,,,,,,,,
,52178,,,,,,,,,,,,,,,,,,,,,,,,,,
,256728,,,,,,,,,,,,,,,,,,,,,,,,,,
,157339,,,,,,,,,,,,,,,,,,,,,,,,,,
,201425,,,,,,,,,,,,,,,,,,,,,,,,,,
,156088,,,,,,,,,,,,,,,,,,,,,,,,,,
,249733,,,,,,,,,,,,,,,,,,,,,,,,,,
,276034,,,,,,,,,,,,,,,,,,,,,,,,,,
,707512,,,,,,,,,,,,,,,,,,,,,,,,,,
,259090,,,,,,,,,,,,,,,,,,,,,,,,,,
,285510,,,,,,,,,,,,,,,,,,,,,,,,,,
,305566,,,,,,,,,,,,,,,,,,,,,,,,,,
,867130,,,,,,,,,,,,,,,,,,,,,,,,,,
,271510,,,,,,,,,,,,,,,,,,,,,,,,,,
,963785,,,,,,,,,,,,,,,,,,,,,,,,,,
,306556,,,,,,,,,,,,,,,,,,,,,,,,,,
,447601,,,,,,,,,,,,,,,,,,,,,,,,,,
,284333,,,,,,,,,,,,,,,,,,,,,,,,,,
,832933,,,,,,,,,,,,,,,,,,,,,,,,,,
,244994,,,,,,,,,,,,,,,,,,,,,,,,,,
,1233337,,,,,,,,,,,,,,,,,,,,,,,,,,
,283947,,,,,,,,,,,,,,,,,,,,,,,,,,
,1376931,,,,,,,,,,,,,,,,,,,,,,,,,,
,204971,,,,,,,,,,,,,,,,,,,,,,,,,,
,269885,,,,,,,,,,,,,,,,,,,,,,,,,,
,280856,,,,,,,,,,,,,,,,,,,,,,,,,,
,490968,,,,,,,,,,,,,,,,,,,,,,,,,,
,290218,,,,,,,,,,,,,,,,,,,,,,,,,,
,1161051,,,,,,,,,,,,,,,,,,,,,,,,,,
,212002,,,,,,,,,,,,,,,,,,,,,,,,,,
,1156545,,,,,,,,,,,,,,,,,,,,,,,,,,
,270242,,,,,,,,,,,,,,,,,,,,,,,,,,
,1247107,,,,,,,,,,,,,,,,,,,,,,,,,,
,228555,,,,,,,,,,,,,,,,,,,,,,,,,,
,551480,,,,,,,,,,,,,,,,,,,,,,,,,,
,260196,,,,,,,,,,,,,,,,,,,,,,,,,,
,1212404,,,,,,,,,,,,,,,,,,,,,,,,,,
,256728,,,,,,,,,,,,,,,,,,,,,,,,,,
,1628425,,,,,,,,,,,,,,,,,,,,,,,,,,
,199994,,,,,,,,,,,,,,,,,,,,,,,,,,
,1257831,,,,,,,,,,,,,,,,,,,,,,,,,,
,201437,,,,,,,,,,,,,,,,,,,,,,,,,,
,485937,,,,,,,,,,,,,,,,,,,,,,,,,,
,270197,,,,,,,,,,,,,,,,,,,,,,,,,,
,1126147,,,,,,,,,,,,,,,,,,,,,,,,,,
,217123,,,,,,,,,,,,,,,,,,,,,,,,,,
,911700,,,,,,,,,,,,,,,,,,,,,,,,,,
,185120,,,,,,,,,,,,,,,,,,,,,,,,,,
,903251,,,,,,,,,,,,,,,,,,,,,,,,,,
,287512,,,,,,,,,,,,,,,,,,,,,,,,,,
,748924,,,,,,,,,,,,,,,,,,,,,,,,,,
,215986,,,,,,,,,,,,,,,,,,,,,,,,,,
,368030,,,,,,,,,,,,,,,,,,,,,,,,,,
,230740,,,,,,,,,,,,,,,,,,,,,,,,,,
,274185,,,,,,,,,,,,,,,,,,,,,,,,,,
,283789,,,,,,,,,,,,,,,,,,,,,,,,,,
,294122,,,,,,,,,,,,,,,,,,,,,,,,,,
,586943,,,,,,,,,,,,,,,,,,,,,,,,,,
,1176292,,,,,,,,,,,,,,,,,,,,,,,,,,
,113212,,,,,,,,,,,,,,,,,,,,,,,,,,
,1096472,,,,,,,,,,,,,,,,,,,,,,,,,,
,482916,,,,,,,,,,,,,,,,,,,,,,,,,,
,707448,,,,,,,,,,,,,,,,,,,,,,,,,,
,464769,,,,,,,,,,,,,,,,,,,,,,,,,,
,1082268,,,,,,,,,,,,,,,,,,,,,,,,,,
,23672,,,,,,,,,,,,,,,,,,,,,,,,,,
,1121874,,,,,,,,,,,,,,,,,,,,,,,,,,
,1424404,,,,,,,,,,,,,,,,,,,,,,,,,,
,1056541,,,,,,,,,,,,,,,,,,,,,,,,,,
,173987,,,,,,,,,,,,,,,,,,,,,,,,,,
,1044344,,,,,,,,,,,,,,,,,,,,,,,,,,
,487768,,,,,,,,,,,,,,,,,,,,,,,,,,
,875764,,,,,,,,,,,,,,,,,,,,,,,,,,
,7987,,,,,,,,,,,,,,,,,,,,,,,,,,
,1075273,,,,,,,,,,,,,,,,,,,,,,,,,,
,636905,,,,,,,,,,,,,,,,,,,,,,,,,,
,1093370,,,,,,,,,,,,,,,,,,,,,,,,,,
,1578558,,,,,,,,,,,,,,,,,,,,,,,,,,
,1094909,,,,,,,,,,,,,,,,,,,,,,,,,,
,514420,,,,,,,,,,,,,,,,,,,,,,,,,,
,1261418,,,,,,,,,,,,,,,,,,,,,,,,,,
,410943,,,,,,,,,,,,,,,,,,,,,,,,,,
,1260550,,,,,,,,,,,,,,,,,,,,,,,,,,
,648266,,,,,,,,,,,,,,,,,,,,,,,,,,
,234294,,,,,,,,,,,,,,,,,,,,,,,,,,
,90880,,,,,,,,,,,,,,,,,,,,,,,,,,
,1165783,,,,,,,,,,,,,,,,,,,,,,,,,,
,736957,,,,,,,,,,,,,,,,,,,,,,,,,,
,1130120,,,,,,,,,,,,,,,,,,,,,,,,,,
,242017,,,,,,,,,,,,,,,,,,,,,,,,,,
,1168978,,,,,,,,,,,,,,,,,,,,,,,,,,
,889498,,,,,,,,,,,,,,,,,,,,,,,,,,
,759853,,,,,,,,,,,,,,,,,,,,,,,,,,
,120367,,,,,,,,,,,,,,,,,,,,,,,,,,
,1022529,,,,,,,,,,,,,,,,,,,,,,,,,,
,128380,,,,,,,,,,,,,,,,,,,,,,,,,,
,614623,,,,,,,,,,,,,,,,,,,,,,,,,,
,737513,,,,,,,,,,,,,,,,,,,,,,,,,,
,740456,,,,,,,,,,,,,,,,,,,,,,,,,,
,86586,,,,,,,,,,,,,,,,,,,,,,,,,,
,1135569,,,,,,,,,,,,,,,,,,,,,,,,,,
,236680,,,,,,,,,,,,,,,,,,,,,,,,,,
,1077191,,,,,,,,,,,,,,,,,,,,,,,,,,
,563811,,,,,,,,,,,,,,,,,,,,,,,,,,
,287400,,,,,,,,,,,,,,,,,,,,,,,,,,
,733701,,,,,,,,,,,,,,,,,,,,,,,,,,
,921424,,,,,,,,,,,,,,,,,,,,,,,,,,
,85283,,,,,,,,,,,,,,,,,,,,,,,,,,
,136489,,,,,,,,,,,,,,,,,,,,,,,,,,
,182089,,,,,,,,,,,,,,,,,,,,,,,,,,
,1484315,,,,,,,,,,,,,,,,,,,,,,,,,,
,193246,,,,,,,,,,,,,,,,,,,,,,,,,,
,217838,,,,,,,,,,,,,,,,,,,,,,,,,,
,159034,,,,,,,,,,,,,,,,,,,,,,,,,,
,268004,,,,,,,,,,,,,,,,,,,,,,,,,,
,181280,,,,,,,,,,,,,,,,,,,,,,,,,,
,163269,,,,,,,,,,,,,,,,,,,,,,,,,,
,138270,,,,,,,,,,,,,,,,,,,,,,,,,,
,158190,,,,,,,,,,,,,,,,,,,,,,,,,,
,176712,,,,,,,,,,,,,,,,,,,,,,,,,,
,147566,,,,,,,,,,,,,,,,,,,,,,,,,,
,180990,,,,,,,,,,,,,,,,,,,,,,,,,,
,185380,,,,,,,,,,,,,,,,,,,,,,,,,,
,181640,,,,,,,,,,,,,,,,,,,,,,,,,,
,141581,,,,,,,,,,,,,,,,,,,,,,,,,,
,181678,,,,,,,,,,,,,,,,,,,,,,,,,,
,70456,,,,,,,,,,,,,,,,,,,,,,,,,,
,221914,,,,,,,,,,,,,,,,,,,,,,,,,,
,17326,,,,,,,,,,,,,,,,,,,,,,,,,,
,186179,,,,,,,,,,,,,,,,,,,,,,,,,,
,49679,,,,,,,,,,,,,,,,,,,,,,,,,,
,182940,,,,,,,,,,,,,,,,,,,,,,,,,,
,167215,,,,,,,,,,,,,,,,,,,,,,,,,,
,180392,,,,,,,,,,,,,,,,,,,,,,,,,,
,163333,,,,,,,,,,,,,,,,,,,,,,,,,,
,135162,,,,,,,,,,,,,,,,,,,,,,,,,,
,154943,,,,,,,,,,,,,,,,,,,,,,,,,,
,135036,,,,,,,,,,,,,,,,,,,,,,,,,,
,455346,,,,,,,,,,,,,,,,,,,,,,,,,,
,129288,,,,,,,,,,,,,,,,,,,,,,,,,,
,135626,,,,,,,,,,,,,,,,,,,,,,,,,,
,180036,,,,,,,,,,,,,,,,,,,,,,,,,,
,73268,,,,,,,,,,,,,,,,,,,,,,,,,,
,173348,,,,,,,,,,,,,,,,,,,,,,,,,,
,14213,,,,,,,,,,,,,,,,,,,,,,,,,,
,156879,,,,,,,,,,,,,,,,,,,,,,,,,,
,280954,,,,,,,,,,,,,,,,,,,,,,,,,,
,164203,,,,,,,,,,,,,,,,,,,,,,,,,,
,134808,,,,,,,,,,,,,,,,,,,,,,,,,,
,668658,,,,,,,,,,,,,,,,,,,,,,,,,,
,200400,,,,,,,,,,,,,,,,,,,,,,,,,,
,1268117,,,,,,,,,,,,,,,,,,,,,,,,,,
,144629,,,,,,,,,,,,,,,,,,,,,,,,,,
,193390,,,,,,,,,,,,,,,,,,,,,,,,,,
,156045,,,,,,,,,,,,,,,,,,,,,,,,,,
,187726,,,,,,,,,,,,,,,,,,,,,,,,,,
,216829,,,,,,,,,,,,,,,,,,,,,,,,,,
,182465,,,,,,,,,,,,,,,,,,,,,,,,,,
,40735,,,,,,,,,,,,,,,,,,,,,,,,,,
,17903,,,,,,,,,,,,,,,,,,,,,,,,,,
,117859,,,,,,,,,,,,,,,,,,,,,,,,,,
,53030,,,,,,,,,,,,,,,,,,,,,,,,,,
,616445,,,,,,,,,,,,,,,,,,,,,,,,,,
,128056,,,,,,,,,,,,,,,,,,,,,,,,,,
,8852,,,,,,,,,,,,,,,,,,,,,,,,,,
,66737,,,,,,,,,,,,,,,,,,,,,,,,,,
,623023,,,,,,,,,,,,,,,,,,,,,,,,,,
,52029,,,,,,,,,,,,,,,,,,,,,,,,,,
,689265,,,,,,,,,,,,,,,,,,,,,,,,,,
,53616,,,,,,,,,,,,,,,,,,,,,,,,,,
,43568,,,,,,,,,,,,,,,,,,,,,,,,,,
,422015,,,,,,,,,,,,,,,,,,,,,,,,,,
,205424,,,,,,,,,,,,,,,,,,,,,,,,,,
,52314,,,,,,,,,,,,,,,,,,,,,,,,,,
,302374,,,,,,,,,,,,,,,,,,,,,,,,,,
,128061,,,,,,,,,,,,,,,,,,,,,,,,,,
,72948,,,,,,,,,,,,,,,,,,,,,,,,,,
,57022,,,,,,,,,,,,,,,,,,,,,,,,,,
,12532,,,,,,,,,,,,,,,,,,,,,,,,,,
,20290,,,,,,,,,,,,,,,,,,,,,,,,,,
,190698,,,,,,,,,,,,,,,,,,,,,,,,,,
,39811,,,,,,,,,,,,,,,,,,,,,,,,,,
,1580608,,,,,,,,,,,,,,,,,,,,,,,,,,
,29127,,,,,,,,,,,,,,,,,,,,,,,,,,
,87458,,,,,,,,,,,,,,,,,,,,,,,,,,
,23906,,,,,,,,,,,,,,,,,,,,,,,,,,
,197889,,,,,,,,,,,,,,,,,,,,,,,,,,
,47383,,,,,,,,,,,,,,,,,,,,,,,,,,
,177750,,,,,,,,,,,,,,,,,,,,,,,,,,
,39549,,,,,,,,,,,,,,,,,,,,,,,,,,
,591348,,,,,,,,,,,,,,,,,,,,,,,,,,
,7604,,,,,,,,,,,,,,,,,,,,,,,,,,
,148014,,,,,,,,,,,,,,,,,,,,,,,,,,
,37306,,,,,,,,,,,,,,,,,,,,,,,,,,
,11354,,,,,,,,,,,,,,,,,,,,,,,,,,
,58308,,,,,,,,,,,,,,,,,,,,,,,,,,
,856301,,,,,,,,,,,,,,,,,,,,,,,,,,
,45292,,,,,,,,,,,,,,,,,,,,,,,,,,
,21162,,,,,,,,,,,,,,,,,,,,,,,,,,
,20264,,,,,,,,,,,,,,,,,,,,,,,,,,
,163836,,,,,,,,,,,,,,,,,,,,,,,,,,
,47186,,,,,,,,,,,,,,,,,,,,,,,,,,
,1327279,,,,,,,,,,,,,,,,,,,,,,,,,,
,75563,,,,,,,,,,,,,,,,,,,,,,,,,,
,111479,,,,,,,,,,,,,,,,,,,,,,,,,,
,128554,,,,,,,,,,,,,,,,,,,,,,,,,,
,145783,,,,,,,,,,,,,,,,,,,,,,,,,,
,342831,,,,,,,,,,,,,,,,,,,,,,,,,,
,148766,,,,,,,,,,,,,,,,,,,,,,,,,,
,359029,,,,,,,,,,,,,,,,,,,,,,,,,,
,44799,,,,,,,,,,,,,,,,,,,,,,,,,,
,362770,,,,,,,,,,,,,,,,,,,,,,,,,,
,162659,,,,,,,,,,,,,,,,,,,,,,,,,,
,362678,,,,,,,,,,,,,,,,,,,,,,,,,,
,163891,,,,,,,,,,,,,,,,,,,,,,,,,,
,362942,,,,,,,,,,,,,,,,,,,,,,,,,,
,142485,,,,,,,,,,,,,,,,,,,,,,,,,,
,360596,,,,,,,,,,,,,,,,,,,,,,,,,,
,136196,,,,,,,,,,,,,,,,,,,,,,,,,,
,362611,,,,,,,,,,,,,,,,,,,,,,,,,,
,161537,,,,,,,,,,,,,,,,,,,,,,,,,,
,360797,,,,,,,,,,,,,,,,,,,,,,,,,,
,151889,,,,,,,,,,,,,,,,,,,,,,,,,,
,437474,,,,,,,,,,,,,,,,,,,,,,,,,,
,171536,,,,,,,,,,,,,,,,,,,,,,,,,,
,361688,,,,,,,,,,,,,,,,,,,,,,,,,,
,162965,,,,,,,,,,,,,,,,,,,,,,,,,,
,343367,,,,,,,,,,,,,,,,,,,,,,,,,,
,147290,,,,,,,,,,,,,,,,,,,,,,,,,,
,342261,,,,,,,,,,,,,,,,,,,,,,,,,,
,166812,,,,,,,,,,,,,,,,,,,,,,,,,,
,394550,,,,,,,,,,,,,,,,,,,,,,,,,,
,153540,,,,,,,,,,,,,,,,,,,,,,,,,,
,358632,,,,,,,,,,,,,,,,,,,,,,,,,,
,161826,,,,,,,,,,,,,,,,,,,,,,,,,,
,361192,,,,,,,,,,,,,,,,,,,,,,,,,,
,43071,,,,,,,,,,,,,,,,,,,,,,,,,,
,379648,,,,,,,,,,,,,,,,,,,,,,,,,,
,159908,,,,,,,,,,,,,,,,,,,,,,,,,,
,377327,,,,,,,,,,,,,,,,,,,,,,,,,,
,148263,,,,,,,,,,,,,,,,,,,,,,,,,,
,399470,,,,,,,,,,,,,,,,,,,,,,,,,,
,65036,,,,,,,,,,,,,,,,,,,,,,,,,,
,408088,,,,,,,,,,,,,,,,,,,,,,,,,,
,169807,,,,,,,,,,,,,,,,,,,,,,,,,,
,402880,,,,,,,,,,,,,,,,,,,,,,,,,,
,155166,,,,,,,,,,,,,,,,,,,,,,,,,,
,385124,,,,,,,,,,,,,,,,,,,,,,,,,,
,33414,,,,,,,,,,,,,,,,,,,,,,,,,,
,320222,,,,,,,,,,,,,,,,,,,,,,,,,,
,144631,,,,,,,,,,,,,,,,,,,,,,,,,,
,352684,,,,,,,,,,,,,,,,,,,,,,,,,,
,167636,,,,,,,,,,,,,,,,,,,,,,,,,,
,385315,,,,,,,,,,,,,,,,,,,,,,,,,,
,143310,,,,,,,,,,,,,,,,,,,,,,,,,,
,354259,,,,,,,,,,,,,,,,,,,,,,,,,,
,146804,,,,,,,,,,,,,,,,,,,,,,,,,,
,376339,,,,,,,,,,,,,,,,,,,,,,,,,,
,156142,,,,,,,,,,,,,,,,,,,,,,,,,,
,330783,,,,,,,,,,,,,,,,,,,,,,,,,,
,132688,,,,,,,,,,,,,,,,,,,,,,,,,,
,375497,,,,,,,,,,,,,,,,,,,,,,,,,,
,159919,,,,,,,,,,,,,,,,,,,,,,,,,,
,321736,,,,,,,,,,,,,,,,,,,,,,,,,,
,149184,,,,,,,,,,,,,,,,,,,,,,,,,,
,662541,,,,,,,,,,,,,,,,,,,,,,,,,,
,198480,,,,,,,,,,,,,,,,,,,,,,,,,,
,1469120,,,,,,,,,,,,,,,,,,,,,,,,,,
,155798,,,,,,,,,,,,,,,,,,,,,,,,,,
,1614190,,,,,,,,,,,,,,,,,,,,,,,,,,
,187431,,,,,,,,,,,,,,,,,,,,,,,,,,
,631126,,,,,,,,,,,,,,,,,,,,,,,,,,
,164739,,,,,,,,,,,,,,,,,,,,,,,,,,
,1420942,,,,,,,,,,,,,,,,,,,,,,,,,,
,80698,,,,,,,,,,,,,,,,,,,,,,,,,,
,1406084,,,,,,,,,,,,,,,,,,,,,,,,,,
,123840,,,,,,,,,,,,,,,,,,,,,,,,,,
,1451811,,,,,,,,,,,,,,,,,,,,,,,,,,
,146018,,,,,,,,,,,,,,,,,,,,,,,,,,
,1526066,,,,,,,,,,,,,,,,,,,,,,,,,,
,148512,,,,,,,,,,,,,,,,,,,,,,,,,,
,1472050,,,,,,,,,,,,,,,,,,,,,,,,,,
,115258,,,,,,,,,,,,,,,,,,,,,,,,,,
,98756,,,,,,,,,,,,,,,,,,,,,,,,,,
,148242,,,,,,,,,,,,,,,,,,,,,,,,,,
,1455082,,,,,,,,,,,,,,,,,,,,,,,,,,
,189414,,,,,,,,,,,,,,,,,,,,,,,,,,
,1123274,,,,,,,,,,,,,,,,,,,,,,,,,,
,118374,,,,,,,,,,,,,,,,,,,,,,,,,,
,1246696,,,,,,,,,,,,,,,,,,,,,,,,,,
,147195,,,,,,,,,,,,,,,,,,,,,,,,,,
,1180328,,,,,,,,,,,,,,,,,,,,,,,,,,
,127993,,,,,,,,,,,,,,,,,,,,,,,,,,
,1183741,,,,,,,,,,,,,,,,,,,,,,,,,,
,156058,,,,,,,,,,,,,,,,,,,,,,,,,,
,507315,,,,,,,,,,,,,,,,,,,,,,,,,,
,33189,,,,,,,,,,,,,,,,,,,,,,,,,,
,10731,,,,,,,,,,,,,,,,,,,,,,,,,,
,156557,,,,,,,,,,,,,,,,,,,,,,,,,,
,941094,,,,,,,,,,,,,,,,,,,,,,,,,,
,146030,,,,,,,,,,,,,,,,,,,,,,,,,,
,969331,,,,,,,,,,,,,,,,,,,,,,,,,,
,134770,,,,,,,,,,,,,,,,,,,,,,,,,,
,1579218,,,,,,,,,,,,,,,,,,,,,,,,,,
,174456,,,,,,,,,,,,,,,,,,,,,,,,,,
,625330,,,,,,,,,,,,,,,,,,,,,,,,,,
,142597,,,,,,,,,,,,,,,,,,,,,,,,,,
,1084664,,,,,,,,,,,,,,,,,,,,,,,,,,
,319303,,,,,,,,,,,,,,,,,,,,,,,,,,
,1379592,,,,,,,,,,,,,,,,,,,,,,,,,,
,317280,,,,,,,,,,,,,,,,,,,,,,,,,,
,830777,,,,,,,,,,,,,,,,,,,,,,,,,,
,379259,,,,,,,,,,,,,,,,,,,,,,,,,,
,969331,,,,,,,,,,,,,,,,,,,,,,,,,,
,384473,,,,,,,,,,,,,,,,,,,,,,,,,,
,1389599,,,,,,,,,,,,,,,,,,,,,,,,,,
,387323,,,,,,,,,,,,,,,,,,,,,,,,,,
,1047117,,,,,,,,,,,,,,,,,,,,,,,,,,
,385810,,,,,,,,,,,,,,,,,,,,,,,,,,
,1540544,,,,,,,,,,,,,,,,,,,,,,,,,,
,385911,,,,,,,,,,,,,,,,,,,,,,,,,,
,1395273,,,,,,,,,,,,,,,,,,,,,,,,,,
,387331,,,,,,,,,,,,,,,,,,,,,,,,,,
,1375781,,,,,,,,,,,,,,,,,,,,,,,,,,
,383508,,,,,,,,,,,,,,,,,,,,,,,,,,
,1564163,,,,,,,,,,,,,,,,,,,,,,,,,,
,396576,,,,,,,,,,,,,,,,,,,,,,,,,,
